Danh mục,Danh mục con,Tên sản phẩm,Mã sản phẩm,Màu sắc,Size,Tình trạng,Giá gốc,Giảm giá,Giá bán,Link sản phẩm,Link hình ảnh,Đặc điểm
Giày Nam,Dép Nam,Dép nam xỏ ngón trẻ trung BQ D D01,DEM0304-XDG01-39,Xám,"39, 40, 41, 42, 43",Còn hàng,279000.0,12% giảm,245520.0,https://giaybq.com.vn/products/dep-nam-xo-ngon-tre-trung-bq-d-d01,//product.hstatic.net/200000473357/product/loc_4275_copy_6d9e00274f5f41fca8b6bc3bda66e994_small.jpg,"✓ Màu: Đỏ, Xanh dương, Xám | ✓ Size: 39-43 | ✓ Đế: EVA | ✓ Quai: PVC✓ Lót: vải"
Giày Nam,Dép Nam,Dép nam xỏ ngón trẻ trung BQ D D01,DEM0304-XDG01-39,Đỏ,"39, 40, 41, 42, 43",Còn hàng,279000.0,12% giảm,245520.0,https://giaybq.com.vn/products/dep-nam-xo-ngon-tre-trung-bq-d-d01,//product.hstatic.net/200000473357/product/loc_4489_copy_5c8f1f5cca344e4c894f0795b9bd938c_small.jpg,"✓ Màu: Đỏ, Xanh dương, Xám | ✓ Size: 39-43 | ✓ Đế: EVA | ✓ Quai: PVC✓ Lót: vải"
Giày Nam,Dép Nam,Dép nam đế IP êm mềm BQ D IP08,DEM0227-DEN01-40,Kem,"40, 41, 42, 43, 44, 45",Còn hàng,169000.0,20% giảm,135200.0,https://giaybq.com.vn/products/dep-nam-de-ip-em-mem-bq-d-ip08,//product.hstatic.net/200000473357/product/loc_4059_copy_-_copy_7f5ae33a590f4f2e9a1b6e617a381159_small.jpg,"Quai: EvaĐế: EvaMàu sắc: Đen, Kem, XámSize: 40 - 44"
Giày Nam,Dép Nam,Dép nam đế IP êm mềm BQ D IP08,DEM0227-DEN01-40,Đen,"40, 41, 42, 43, 44, 45",Còn hàng,169000.0,20% giảm,135200.0,https://giaybq.com.vn/products/dep-nam-de-ip-em-mem-bq-d-ip08,//product.hstatic.net/200000473357/product/loc_4142_copy_21a50b39ff624ca09389df83d0c1efbd_small.jpg,"Quai: EvaĐế: EvaMàu sắc: Đen, Kem, XámSize: 40 - 44"
Giày Nam,Dép Nam,Dép nam đế IP êm mềm BQ D IP08,DEM0227-DEN01-40,Xám,"40, 41, 42, 43, 44, 45",Còn hàng,169000.0,20% giảm,135200.0,https://giaybq.com.vn/products/dep-nam-de-ip-em-mem-bq-d-ip08,//product.hstatic.net/200000473357/product/loc_4151_copy_5088247b30964a0681c595d8276a553d_small.jpg,"Quai: EvaĐế: EvaMàu sắc: Đen, Kem, XámSize: 40 - 44"
Giày Nam,Dép Nam,Dép xỏ ngón nam quai da BQ D NK4102,DEM0067-DEN01-38,Xám,"38, 39, 40, 41, 42, 43, 44",Còn hàng,299000.0,12% giảm,263120.0,https://giaybq.com.vn/products/dep-xo-ngon-nam-quai-da-bq-d-nk4102,//hstatic.net/0/0/global/noDefaultImage6_small.gif,"✓ Chất liệu quai: Xít✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám, Bò✓ Size: 38-43 | ✓ Chất liệu quai: Xít | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám, Bò | ✓ Size: 38-43"
Giày Nam,Dép Nam,Dép xỏ ngón nam quai da BQ D NK4102,DEM0067-DEN01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,299000.0,12% giảm,263120.0,https://giaybq.com.vn/products/dep-xo-ngon-nam-quai-da-bq-d-nk4102,//product.hstatic.net/200000473357/product/loc_0047_copy_c2439bf1b62443eb8fafa778bebb86a0_small.jpg,"✓ Chất liệu quai: Xít✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám, Bò✓ Size: 38-43 | ✓ Chất liệu quai: Xít | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám, Bò | ✓ Size: 38-43"
Giày Nam,Dép Nam,Dép xỏ ngón nam quai da BQ D NK4102,DEM0067-DEN01-38,Bò,"38, 39, 40, 41, 42, 43, 44",Còn hàng,299000.0,12% giảm,263120.0,https://giaybq.com.vn/products/dep-xo-ngon-nam-quai-da-bq-d-nk4102,//product.hstatic.net/200000473357/product/loc_0117_copy_33d837f4bf644167b2674e460365e27b_small.jpg,"✓ Chất liệu quai: Xít✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám, Bò✓ Size: 38-43 | ✓ Chất liệu quai: Xít | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám, Bò | ✓ Size: 38-43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày lười nam cao cấp xỏ chân đế IP BQ Elite GC 2327,ELM0035-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-luoi-nam-cao-cap-xo-chan-de-ip-bq-elite-gc-2327,//hstatic.net/0/0/global/noDefaultImage6_small.gif,"✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38 - 43 | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày lười nam cao cấp xỏ chân đế IP BQ Elite GC 2327,ELM0035-DEN01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-luoi-nam-cao-cap-xo-chan-de-ip-bq-elite-gc-2327,//product.hstatic.net/200000473357/product/vvv_3908_copy_158f6f31205e485f8f25320299e71101_small.jpg,"✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38 - 43 | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày lười nam cao cấp xỏ chân đế IP BQ Elite GC 2327,ELM0035-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-luoi-nam-cao-cap-xo-chan-de-ip-bq-elite-gc-2327,//product.hstatic.net/200000473357/product/z5086795746413_b81ae69e4d9233ea9b24ec45e953fb88_873aa34b74e0464c88f0a144d7ac10bd_small.jpg,"✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38 - 43 | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày tây nam cao cấp cột dây đế IP BQ Elite GT PM33,ELM0031-DEN01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-tay-nam-cao-cap-cot-day-de-ip-bq-elite-gt-pm33,//product.hstatic.net/200000473357/product/img_1565_badf7c93f02643aba8c567d618f33855_small.jpg,"✓ Màu sắc: Nâu, bò, Đen | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày tây nam cao cấp cột dây đế IP BQ Elite GT PM33,ELM0031-DEN01-38,"Nâu, Đen","38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-tay-nam-cao-cap-cot-day-de-ip-bq-elite-gt-pm33,//product.hstatic.net/200000473357/product/vvv_4663_copy_ce7e6dcfd7df4930bde348f593eaa162_small.jpg,"✓ Màu sắc: Nâu, bò, Đen | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày tây nam cao cấp cột dây đế IP siêu nhẹ BQ Elite GT P025M,9340429801385,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-tay-nam-cao-cap-cot-day-de-ip-sieu-nhe-gt-p025m,//product.hstatic.net/200000473357/product/img_1616_9d68cf28348844be826fb2035180a198_small.jpg,"Da bò mộc cao cấp: Quai da được lựa chọn từ phần da đẹp nhất với đặc tính thấm hút mồ hôi, đàn hồi tốt và bền bỉ theo thời gianCông nghệ phun sơn tiên tiến: Công nghệ phun sơn patina cao cấp cho độ bóng và bền màu cao hơn so với kĩ thuật đánh patina truyền thốngĐồng bộ lót da cao cấp: Đồng bộ lót da tự nhiên xuyên suốt từ gót hậu đến mũi giày, gia tăng trải nghiệm êm ái, bền bỉ và thấm hút mồ hôiĐế IP siêu nhẹ: Đế IP với thành phần chính là cao su non, được sản xuất thông qua dây chuyền công nghệ Nhật Bản cho đặc tính siêu nhẹ, siêu êm ái, siêu thấm hút | ✓ Màu sắc: Nâu, bò✓ Size: 38 - 43 | ✓ Màu sắc: Nâu, bò | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày tây nam cao cấp cột dây đế IP siêu nhẹ BQ Elite GT P025M,9340429801385,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-tay-nam-cao-cap-cot-day-de-ip-sieu-nhe-gt-p025m,//product.hstatic.net/200000473357/product/vvv_8202_copy_cb3112daa56f440d86b85391033c3663_small.jpg,"Da bò mộc cao cấp: Quai da được lựa chọn từ phần da đẹp nhất với đặc tính thấm hút mồ hôi, đàn hồi tốt và bền bỉ theo thời gianCông nghệ phun sơn tiên tiến: Công nghệ phun sơn patina cao cấp cho độ bóng và bền màu cao hơn so với kĩ thuật đánh patina truyền thốngĐồng bộ lót da cao cấp: Đồng bộ lót da tự nhiên xuyên suốt từ gót hậu đến mũi giày, gia tăng trải nghiệm êm ái, bền bỉ và thấm hút mồ hôiĐế IP siêu nhẹ: Đế IP với thành phần chính là cao su non, được sản xuất thông qua dây chuyền công nghệ Nhật Bản cho đặc tính siêu nhẹ, siêu êm ái, siêu thấm hút | ✓ Màu sắc: Nâu, bò✓ Size: 38 - 43 | ✓ Màu sắc: Nâu, bò | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày tây nam cao cấp da bò mộc phun màu patina BQ Elite GT PM32,ELM0029-BBO01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,12% giảm,1741520.0,https://giaybq.com.vn/products/giay-tay-nam-cao-cap-da-bo-moc-phun-mau-patina-gt-pm32,//product.hstatic.net/200000473357/product/img_1594_c24d5ca862914760b651c016c5bf0555_small.jpg,"Da bò mộc cao cấp: Quai da được lựa chọn từ phần da đẹp nhất với đặc tính thấm hút mồ hôi, đàn hồi tốt và bền bỉ theo thời gianCông nghệ phun sơn tiên tiến: Công nghệ phun sơn patina cao cấp cho độ bóng và bền màu cao hơn so với kĩ thuật đánh patina truyền thốngĐồng bộ lót da cao cấp: Đồng bộ lót da tự nhiên xuyên suốt từ gót hậu đến mũi giày, gia tăng trải nghiệm êm ái, bền bỉ và thấm hút mồ hôiĐế IP siêu nhẹ: Đế IP với thành phần chính là cao su non, được sản xuất thông qua dây chuyền công nghệ Nhật Bảncho đặc tính siêu nhẹ, siêu êm ái, siêu thấm hút | ✓ Chất liệu quai: da bò mộc phun màu patina✓ Chất liệu lót: da thật (dê, cừu)✓ Chất liệu đế: IP✓ Màu sắc: Đen, nâu✓ Size: 38 - 43 | ✓ Chất liệu quai: da bò mộc phun màu patina | ✓ Chất liệu lót: da thật (dê, cừu) | ✓ Chất liệu đế: IP | ✓ Màu sắc: Đen, nâu | ✓ Size: 38 - 43"
Giày Nam,Giày Cao Cấp BQ Elite,Giày tây nam cao cấp da bò mộc phun màu patina BQ Elite GT PM32,ELM0029-BBO01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,12% giảm,1741520.0,https://giaybq.com.vn/products/giay-tay-nam-cao-cap-da-bo-moc-phun-mau-patina-gt-pm32,//product.hstatic.net/200000473357/product/img_1607_249572d959664ba9a1dd251a693ebb4d_small.jpg,"Da bò mộc cao cấp: Quai da được lựa chọn từ phần da đẹp nhất với đặc tính thấm hút mồ hôi, đàn hồi tốt và bền bỉ theo thời gianCông nghệ phun sơn tiên tiến: Công nghệ phun sơn patina cao cấp cho độ bóng và bền màu cao hơn so với kĩ thuật đánh patina truyền thốngĐồng bộ lót da cao cấp: Đồng bộ lót da tự nhiên xuyên suốt từ gót hậu đến mũi giày, gia tăng trải nghiệm êm ái, bền bỉ và thấm hút mồ hôiĐế IP siêu nhẹ: Đế IP với thành phần chính là cao su non, được sản xuất thông qua dây chuyền công nghệ Nhật Bảncho đặc tính siêu nhẹ, siêu êm ái, siêu thấm hút | ✓ Chất liệu quai: da bò mộc phun màu patina✓ Chất liệu lót: da thật (dê, cừu)✓ Chất liệu đế: IP✓ Màu sắc: Đen, nâu✓ Size: 38 - 43 | ✓ Chất liệu quai: da bò mộc phun màu patina | ✓ Chất liệu lót: da thật (dê, cừu) | ✓ Chất liệu đế: IP | ✓ Màu sắc: Đen, nâu | ✓ Size: 38 - 43"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da BQ GC 074,GCM0096-BBO01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,699000.0,12% giảm,615120.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-bq-gc-074,//hstatic.net/0/0/global/noDefaultImage6_small.gif,"✓ Màu sắc: Đen, Bò✓ Size: 38 - 44 | ✓ Màu sắc: Đen, Bò | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da BQ GC 074,GCM0096-BBO01-38,Bò,"38, 39, 40, 41, 42, 43, 44",Còn hàng,699000.0,12% giảm,615120.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-bq-gc-074,//product.hstatic.net/200000473357/product/loc_5519_copy_208e5b029b39408cb5ac41511543562d_small.jpg,"✓ Màu sắc: Đen, Bò✓ Size: 38 - 44 | ✓ Màu sắc: Đen, Bò | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da GC BQ83,GCM0059-DEN01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,959000.0,12% giảm,843920.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-gc-bq83,//product.hstatic.net/200000473357/product/loc_4311_copy_4591307293614b5eab37d52ed690d052_small.jpg,"✓ Màu sắc: Đen, Nâu | ✓ Size: 38 - 44✓ Quai: Da✓ Lót: Da✓ Đế: Cao su | Sản phẩm được sử dụng chất liệu da nappa mềm dẻo. ít gãy mép, và đế cao su chắc chắn, độ bám dính cao."
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da GC BQ83,GCM0059-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43, 44",Còn hàng,959000.0,12% giảm,843920.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-gc-bq83,//product.hstatic.net/200000473357/product/loc_4496_copy_6bbec785e8de456ea7a6c6e15b2370d1_small.jpg,"✓ Màu sắc: Đen, Nâu | ✓ Size: 38 - 44✓ Quai: Da✓ Lót: Da✓ Đế: Cao su | Sản phẩm được sử dụng chất liệu da nappa mềm dẻo. ít gãy mép, và đế cao su chắc chắn, độ bám dính cao."
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da êm mềm BQ GC 3280,GCM0222-DEN01-38,Bò,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,10% giảm,926100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-em-mem-bq-gc-3280,//product.hstatic.net/200000473357/product/loc_2121_copy_6c8f22ea8a3c453b90e5a7ccd6a3d913_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Cao su✓ Màu sắc: Nâu, Đen✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Cao su | ✓ Màu sắc: Nâu, Đen | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da êm mềm BQ GC 3280,GCM0222-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,10% giảm,926100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-em-mem-bq-gc-3280,//product.hstatic.net/200000473357/product/loc_2290_copy_6a87c828d245451d96d3563119d3493e_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Cao su✓ Màu sắc: Nâu, Đen✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Cao su | ✓ Màu sắc: Nâu, Đen | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân da êm mềm BQ GC 3280,GCM0222-DEN01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,10% giảm,926100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-da-em-mem-bq-gc-3280,//product.hstatic.net/200000473357/product/loc_2296_copy_501007c7e5f14613907c4ab28f2fc60c_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Cao su✓ Màu sắc: Nâu, Đen✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Cao su | ✓ Màu sắc: Nâu, Đen | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân dáng trơn BQ GC BQ81,GCM0213-NAU01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,969000.0,12% giảm,852720.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-dang-tron-bq-gc-bq81,//product.hstatic.net/200000473357/product/loc_4092_copy_ce17005c01b5422e89be9f20a8f358a1_small.jpg,Quai: DaLót: DaĐế: Cao suMàu sắc: Đen - Nâu - rêuSize: 38 - 43
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân dáng trơn BQ GC BQ81,GCM0213-NAU01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,969000.0,12% giảm,852720.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-dang-tron-bq-gc-bq81,//product.hstatic.net/200000473357/product/loc_5350_copy_119fac1c2dce49f9926cc092daf9e9b9_small.jpg,Quai: DaLót: DaĐế: Cao suMàu sắc: Đen - Nâu - rêuSize: 38 - 43
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân dáng trơn BQ GC BQ81,GCM0213-NAU01-38,Rêu,"38, 39, 40, 41, 42, 43",Còn hàng,969000.0,12% giảm,852720.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-dang-tron-bq-gc-bq81,//product.hstatic.net/200000473357/product/loc_5711_copy_67d2aad729bb4c4193de4c2c1450d922_small.jpg,Quai: DaLót: DaĐế: Cao suMàu sắc: Đen - Nâu - rêuSize: 38 - 43
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân dáng trơn GC BQ50,GCM0051-NAU01-38,Rêu,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,10% giảm,926100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-dang-tron-gc-bq50,//hstatic.net/0/0/global/noDefaultImage6_small.gif,"✓ Màu: Nâu, Đen, Rêu | ✓ Size: 38-44 | ✓ Quai: Da | ✓ Lót: Da | ✓ Đế: Cao su | Sản phẩm được thiết kế một cách êm mềm, với phần da nappa loại 1 và phần đế cao su chắc chắn, mềm mại, độ ma sát tốt, với phần đế được may chắc chắn vào quai giúp sản phẩm bền bĩ theo thời gian."
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân dáng trơn GC BQ50,GCM0051-NAU01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,10% giảm,926100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-dang-tron-gc-bq50,//product.hstatic.net/200000473357/product/loc_1362_copy_3a0fd061d5274fad957c63cd87366736_small.jpg,"✓ Màu: Nâu, Đen, Rêu | ✓ Size: 38-44 | ✓ Quai: Da | ✓ Lót: Da | ✓ Đế: Cao su | Sản phẩm được thiết kế một cách êm mềm, với phần da nappa loại 1 và phần đế cao su chắc chắn, mềm mại, độ ma sát tốt, với phần đế được may chắc chắn vào quai giúp sản phẩm bền bĩ theo thời gian."
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân dáng trơn GC BQ50,GCM0051-NAU01-38,Nâu,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,10% giảm,926100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-dang-tron-gc-bq50,//product.hstatic.net/200000473357/product/loc_4513_copy_cfdbe75eca0f435494c3f8c9360bc830_small.jpg,"✓ Màu: Nâu, Đen, Rêu | ✓ Size: 38-44 | ✓ Quai: Da | ✓ Lót: Da | ✓ Đế: Cao su | Sản phẩm được thiết kế một cách êm mềm, với phần da nappa loại 1 và phần đế cao su chắc chắn, mềm mại, độ ma sát tốt, với phần đế được may chắc chắn vào quai giúp sản phẩm bền bĩ theo thời gian."
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân may viền BQ GC 3283,GCM0223-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,12% giảm,905520.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-may-vien-bq-gc-3283,//product.hstatic.net/200000473357/product/loc_2131_copy_c1de93c21c4c48bea32cc44f8131537f_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Cao su✓ Màu sắc: Nâu, Đen✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Cao su | ✓ Màu sắc: Nâu, Đen | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân may viền BQ GC 3283,GCM0223-DEN01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,1029000.0,12% giảm,905520.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-may-vien-bq-gc-3283,//product.hstatic.net/200000473357/product/loc_2265_copy_5522389cc5be4bab858d9524a201415b_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Cao su✓ Màu sắc: Nâu, Đen✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Cao su | ✓ Màu sắc: Nâu, Đen | ✓ Size: 38 - 44"
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân tiện lợi BQ GC 166140,GCM0110-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,869000.0,10% giảm,782100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-tien-loi-bq-gc-166140,//product.hstatic.net/200000473357/product/loc_4120_copy_86ee4e8127f34478b61a1db348d873f1_small.jpg,Quai: DaĐế: Cao suMàu sắc: Đen - NâuSize: 38 - 43
Giày Nam,Giày Lười,Giày cỏ nam xỏ chân tiện lợi BQ GC 166140,GCM0110-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,869000.0,10% giảm,782100.0,https://giaybq.com.vn/products/giay-co-nam-xo-chan-tien-loi-bq-gc-166140,//product.hstatic.net/200000473357/product/loc_4134_copy_cd2818cc19d14b5592f56ef10c8f53e5_small.jpg,Quai: DaĐế: Cao suMàu sắc: Đen - NâuSize: 38 - 43
Giày Nam,Giày Lười,Giày cỏ xỏ chân da bò cao cấp BQ GC KX0190,GCM0077-DEN01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,1129000.0,12% giảm,993520.0,https://giaybq.com.vn/products/giay-co-xo-chan-da-bo-cao-cap-bq-gc-kx0190,//product.hstatic.net/200000473357/product/vvv_8279_copy_7746ad8fb00f4180bd5bad15793f6636_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38-43"
Giày Nam,Giày Lười,Giày cỏ xỏ chân da bò cao cấp BQ GC KX0190,GCM0077-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,1129000.0,12% giảm,993520.0,https://giaybq.com.vn/products/giay-co-xo-chan-da-bo-cao-cap-bq-gc-kx0190,//product.hstatic.net/200000473357/product/vvv_8330_copy_bb9dde65238748818622f56e001a941a_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38-43"
Giày Nam,Giày Lười,Giày cỏ xỏ chân da bò cao cấp BQ GC KX0190,GCM0077-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,1129000.0,12% giảm,993520.0,https://giaybq.com.vn/products/giay-co-xo-chan-da-bo-cao-cap-bq-gc-kx0190,//product.hstatic.net/200000473357/product/vvv_8421_copy_64d356fef42048a9a67a0ab0bc76efce_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38-43"
Giày Nam,Giày Lười,Giày lười nam cao cấp xỏ chân đế IP BQ Elite GC 2327,ELM0035-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-luoi-nam-cao-cap-xo-chan-de-ip-bq-elite-gc-2327,//hstatic.net/0/0/global/noDefaultImage6_small.gif,"✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38 - 43 | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38 - 43"
Giày Nam,Giày Lười,Giày lười nam cao cấp xỏ chân đế IP BQ Elite GC 2327,ELM0035-DEN01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,1979000.0,50% giảm,989500.0,https://giaybq.com.vn/products/giay-luoi-nam-cao-cap-xo-chan-de-ip-bq-elite-gc-2327,//product.hstatic.net/200000473357/product/vvv_3908_copy_158f6f31205e485f8f25320299e71101_small.jpg,"✓ Màu sắc: Đen, Bò, Nâu✓ Size: 38 - 43 | ✓ Màu sắc: Đen, Bò, Nâu | ✓ Size: 38 - 43"
